date,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,curve_number,runoff_mm,rain_5day_mm,runoff_event,doy_sin,doy_cos,target_runoff_event_tomorrow
2010-07-28,12.63,26.69,28.93,25.29,90.88,4.01,92,2.2260036110745447,299.21999999999997,0,-0.431672852473784,-0.9020302369860707,0.0
2010-07-29,20.73,26.14,28.02,25.1,92.12,3.33,92,6.929797276375117,238.49,0,-0.44709379298511404,-0.8944870822287955,1.0
2010-07-30,30.97,26.42,28.54,24.94,91.99,3.13,92,14.49521650519057,187.6,1,-0.4623829729035149,-0.88668031802274,1.0
2010-07-31,59.65,26.16,27.36,25.24,94.29,3.88,92,39.454969188585906,161.85,1,-0.4775358864374881,-0.8786122450571483,1.0
2010-08-01,36.94,26.48,28.03,25.53,91.66,5.36,92,19.3687694117305,160.92,1,-0.4925480679538642,-0.8702852410301554,1.0
2010-08-02,33.08,26.4,27.81,25.44,92.61,5.59,92,16.188220208801738,181.37,1,-0.5074150932938452,-0.8617017599480683,1.0
2010-08-03,29.68,26.8,28.39,25.77,91.79,5.62,92,13.478463744694173,190.32,1,-0.5221325810768248,-0.8528643314021597,0.0
2010-08-04,7.38,26.44,28.38,25.2,90.86,4.41,92,0.35038733037410913,166.73,0,-0.5366961939916004,-0.8437755598231858,0.0
2010-08-05,0.27,26.33,28.46,24.91,90.12,3.52,92,0.0,107.35,0,-0.5511016400745999,-0.8344381237138474,0.0
2010-08-06,14.64,26.11,28.13,24.49,91.62,2.89,92,3.234389811230676,85.05,0,-0.5653446739747425,-0.8248547748594246,1.0
2010-08-07,33.34,25.51,27.06,24.45,93.76,3.28,92,16.399224149368187,85.31,1,-0.5794210982045637,-0.8150283375168114,0.0
2010-08-08,11.09,26.33,28.63,24.79,90.09,4.14,92,1.5481356017986292,66.72,0,-0.5933267643772321,-0.8049617075821958,0.0
2010-08-09,4.13,26.15,28.53,24.35,88.74,4.03,92,0.0,63.47,0,-0.6070575744291004,-0.794657851737625,0.0
2010-08-10,2.79,26.55,29.21,24.39,88.68,3.38,92,0.0,65.99000000000001,0,-0.6206094818274228,-0.7841198065767104,0.0
2010-08-11,7.42,26.93,29.57,24.73,88.83,3.14,92,0.35933898818448556,58.77,0,-0.6339784927628865,-0.77335067770973,0.0
2010-08-12,15.51,26.83,29.24,25.19,90.57,2.9,92,3.708486439429376,40.94,0,-0.6471606673266059,-0.7623536388483905,0.0
2010-08-13,5.88,26.51,28.58,25.2,90.61,2.99,86,0.0,35.73,0,-0.6601521206712315,-0.7511319308705201,0.0
2010-08-14,7.47,26.5,29.07,24.54,89.69,2.3,86,0.0,39.07,0,-0.6729490241558326,-0.7396888608649671,0.0
2010-08-15,5.75,26.92,29.81,24.63,88.97,1.65,86,0.0,42.03,0,-0.6855476064742154,-0.7280278011569848,1.0
2010-08-16,56.59,26.56,28.64,24.99,89.91,1.14,86,26.03846432809157,91.2,1,-0.6979441547663433,-0.7161521883143935,1.0
2010-08-17,114.76,26.59,29.02,24.54,92.42,2.63,92,91.93937376276207,190.45,1,-0.7101350157125356,-0.7040655221348059,1.0
2010-08-18,53.88,25.81,26.61,24.87,94.01,3.16,92,34.19377394601599,238.45000000000002,1,-0.7221165966101161,-0.691771364614222,1.0
2010-08-19,28.43,26.46,28.79,24.64,90.5,2.31,92,12.50782677995807,259.41,1,-0.7338853664321993,-0.6792733388972929,0.0
2010-08-20,11.34,26.39,28.81,24.73,90.78,1.9,92,1.6519555117078915,265.0,0,-0.7454378568683002,-0.6665751282095631,0.0
2010-08-21,7.95,26.02,28.67,24.44,91.75,2.41,92,0.48710132629909086,216.36,0,-0.7567706633464625,-0.653680474772006,0.0
2010-08-22,2.98,26.08,28.99,23.83,89.68,2.19,92,0.0,104.58,0,-0.7678804460366,-0.6405931786981752,0.0
2010-08-23,4.65,26.78,29.51,24.43,89.79,2.49,92,0.002424187244061832,55.35,0,-0.7787639308347605,-0.627317096874294,0.0
2010-08-24,5.09,26.89,29.14,25.25,90.48,2.6,92,0.019877464843714342,32.01,0,-0.7894179103280194,-0.6138561418226122,0.0
2010-08-25,11.0,26.49,28.93,25.11,90.82,2.51,80,0.0,31.67,0,-0.7998392447397191,-0.6002142805483686,0.0
2010-08-26,43.22,25.76,27.36,24.25,93.44,2.12,80,9.907151669857473,66.94,0,-0.8100248628547748,-0.5863955333706962,0.0
2010-08-27,20.03,26.05,29.31,23.74,90.62,1.78,92,6.465685980142477,83.99,0,-0.8199717629247767,-0.5724039727378154,1.0
2010-08-28,43.87,26.7,29.56,24.96,92.08,2.69,92,25.29280678850774,123.21000000000001,1,-0.8296770135526184,-0.5582437220268655,1.0
2010-08-29,103.07,26.3,27.7,25.37,93.74,4.61,92,80.60603154346644,221.19,1,-0.8391377545563938,-0.5439189543287248,1.0
2010-08-30,89.3,26.25,28.24,25.24,92.1,5.09,92,67.35614232269305,299.49,1,-0.8483511978123038,-0.5294338912181854,1.0
2010-08-31,58.87,25.77,26.63,25.18,92.16,5.27,92,38.73926622577794,315.14,1,-0.8573146280763322,-0.514792801509831,0.0
2010-09-01,23.0,26.22,28.15,24.87,90.74,4.34,92,8.490706603080758,318.11,0,-0.8660254037844384,-0.5000000000000004,0.0
2010-09-02,2.09,26.23,28.38,24.5,91.02,3.75,92,0.0,276.33,0,-0.8744809578310394,-0.4850598461951967,0.0
2010-09-03,1.21,26.05,27.91,24.48,90.81,3.25,92,0.0,174.47,0,-0.8826787983255475,-0.4699767430273199,0.0
2010-09-04,6.76,26.17,28.45,24.48,90.83,3.42,92,0.22463827956456753,91.92999999999999,0,-0.8906165093267404,-0.45475513555610575,0.0
2010-09-05,8.17,25.89,27.36,24.89,93.76,3.19,92,0.5449809973275551,41.230000000000004,0,-0.8982917515547529,-0.4393995096591416,0.0
2010-09-06,9.74,26.22,28.02,24.91,92.39,3.21,86,0.050481801373861886,27.97,0,-0.9057022630804714,-0.42391439070986087,0.0
2010-09-07,17.13,26.07,28.03,24.94,92.19,3.16,80,0.2888988664801999,43.010000000000005,0,-0.9128458599921354,-0.40830434224389367,1.0
2010-09-08,48.15,26.0,28.2,24.37,92.21,2.96,86,19.579603132778566,89.94999999999999,1,-0.9197204370389468,-0.3925739646141714,0.0
2010-09-09,19.94,24.83,26.59,23.73,92.34,2.72,92,6.406651587849692,103.13,0,-0.9263239682514951,-0.3767278936351848,0.0
2010-09-10,2.42,25.75,28.44,23.47,91.5,3.01,92,0.0,97.38000000000001,0,-0.9326545075388225,-0.3607707992167831,0.0
2010-09-11,1.84,26.0,28.96,23.88,89.54,2.88,92,0.0,89.47999999999999,0,-0.9387101892619443,-0.3447073839879337,0.0
2010-09-12,1.48,26.13,29.14,23.85,89.41,2.28,92,0.0,73.83,0,-0.9444892287836613,-0.32854238191083474,0.0
2010-09-13,1.18,26.2,29.1,23.92,89.4,1.91,92,0.0,26.86,0,-0.9499899229945009,-0.3122805568857948,0.0
2010-09-14,4.52,26.3,29.05,24.05,89.82,1.9,80,0.0,11.44,0,-0.9552106508146316,-0.29592670134728966,0.0
2010-09-15,2.34,26.51,29.42,24.48,87.08,1.92,80,0.0,11.36,0,-0.9601498736716017,-0.2794856348516098,0.0
2010-09-16,5.57,26.29,28.67,24.46,88.86,1.56,80,0.0,15.09,0,-0.9648061359537644,-0.2629622026565152,0.0
2010-09-17,29.57,26.23,28.45,24.69,90.61,1.83,80,3.5410837377130755,43.18,0,-0.9691780654392534,-0.24636127429331536,0.0
2010-09-18,17.01,26.22,28.89,24.41,89.93,2.64,86,1.5251164680246756,59.010000000000005,0,-0.9732643737003823,-0.2296877421317963,0.0
2010-09-19,10.16,26.62,30.23,23.98,87.55,1.62,92,1.1849827467218776,64.65,0,-0.9770638564833508,-0.21294651993841573,0.0
2010-09-20,3.9,26.86,30.82,23.73,85.83,1.05,92,0.0,66.21000000000001,0,-0.9805753940631429,-0.19614254142819712,0.0
2010-09-21,8.87,27.14,30.44,24.76,87.14,1.37,92,0.7470252068638116,69.51,0,-0.9837979515735163,-0.1792807588107359,0.0
2010-09-22,0.6,26.36,28.43,25.0,91.12,1.39,92,0.0,40.54,0,-0.9867305793119814,-0.16236614133076413,0.0
2010-09-23,0.01,26.73,29.98,24.59,89.16,1.4,86,0.0,23.54,0,-0.9893724130196829,-0.14540367380369032,0.0
2010-09-24,1.22,26.6,29.33,24.62,88.77,1.1,80,0.0,14.6,0,-0.9917226741361014,-0.12839835514655154,0.0
2010-09-25,0.59,26.69,30.6,23.29,85.77,1.21,80,0.0,11.29,0,-0.9937806700284985,-0.11135519690480865,0.0
2010-09-26,5.11,27.56,31.7,23.62,84.67,1.51,80,0.0,7.53,0,-0.9955457941960382,-0.09427922177542443,0.0
2010-09-27,10.09,28.38,31.89,24.54,80.6,1.14,80,0.0,17.02,0,-0.9970175264485267,-0.07717546212664643,0.0
2010-09-28,3.42,28.55,32.2,25.51,82.57,1.52,80,0.0,20.43,0,-0.998195433059714,-0.06004895851494849,0.0
2010-09-29,12.12,27.96,31.48,25.01,84.25,1.46,80,0.0,31.33,0,-0.9990791668951153,-0.04290475819955383,0.0
2010-09-30,2.42,28.33,32.65,24.82,82.44,1.51,80,0.0,33.16,0,-0.9996684675143132,-0.025747913654988113,0.0
2010-10-01,0.03,27.6,32.52,23.59,77.99,2.11,80,0.0,28.08,0,-0.9999631612477099,-0.008583481082086734,0.0
2010-10-02,0.0,27.51,32.57,22.16,75.35,1.97,80,0.0,17.99,0,-0.9999631612477099,0.008583481082087254,0.0
2010-10-03,3.01,28.74,33.19,23.92,76.17,1.34,80,0.0,17.58,0,-0.999668467514313,0.025747913654988634,1.0
2010-10-04,66.69,28.39,31.47,25.52,81.31,0.9,80,24.809942122733844,72.14999999999999,1,-0.9990791668951153,0.04290475819955435,0.0
2010-10-05,24.71,28.42,32.39,24.15,79.69,1.2,92,9.716710531656707,94.44,0,-0.998195433059714,0.06004895851494813,0.0
2010-10-06,1.05,27.9,32.41,23.88,81.71,1.37,92,0.0,95.46,0,-0.9970175264485267,0.07717546212664607,0.0
2010-10-07,0.0,27.66,33.3,23.49,79.32,1.57,92,0.0,95.46,0,-0.9955457941960382,0.09427922177542405,0.0
2010-10-08,0.0,27.21,33.0,21.82,72.82,1.55,92,0.0,92.45,0,-0.9937806700284985,0.11135519690480827,0.0
2010-10-09,0.0,26.92,31.41,22.8,78.49,1.39,92,0.0,25.76,0,-0.9917226741361016,0.1283983551465503,0.0
2010-10-10,5.36,26.66,30.22,24.42,82.35,1.36,80,0.0,6.41,0,-0.9893724130196829,0.14540367380368996,0.0
2010-10-11,11.88,26.05,29.11,23.58,84.59,1.43,80,0.0,17.240000000000002,0,-0.9867305793119814,0.16236614133076377,0.0
2010-10-12,8.35,26.0,29.25,23.82,86.26,1.54,80,0.0,25.59,0,-0.9837979515735163,0.17928075881073555,0.0
2010-10-13,3.98,26.43,30.1,23.37,82.25,1.01,80,0.0,29.57,0,-0.980575394063143,0.19614254142819676,0.0
2010-10-14,1.36,26.75,30.87,23.63,81.39,1.29,80,0.0,30.93,0,-0.9770638564833509,0.21294651993841537,0.0
2010-10-15,0.69,26.55,30.61,23.82,84.09,1.31,80,0.0,26.26,0,-0.9732643737003827,0.22968774213179508,0.0
2010-10-16,0.65,26.6,30.14,23.6,84.96,1.7,80,0.0,15.029999999999998,0,-0.9691780654392538,0.24636127429331414,0.0
2010-10-17,10.08,26.26,29.31,23.3,85.88,1.68,80,0.0,16.759999999999998,0,-0.9648061359537647,0.262962202656514,0.0
2010-10-18,13.34,26.55,28.81,24.87,91.71,2.09,80,0.006386030558154014,26.119999999999997,0,-0.9601498736716018,0.2794856348516095,0.0
2010-10-19,15.65,26.17,27.71,24.57,93.69,3.34,80,0.13096313017306238,40.41,0,-0.9552106508146317,0.2959267013472893,0.0
2010-10-20,10.54,26.4,30.03,24.13,89.51,2.15,86,0.11815831689019211,50.26,0,-0.9499899229945011,0.3122805568857945,0.0
2010-10-21,1.86,26.6,29.61,23.84,88.99,1.18,86,0.0,51.46999999999999,0,-0.9444892287836614,0.3285423819108344,0.0
2010-10-22,12.49,26.63,29.25,25.08,88.92,1.07,86,0.3908432394094236,53.879999999999995,0,-0.938710189261944,0.3447073839879342,0.0
2010-10-23,3.24,26.66,30.36,24.17,86.38,1.66,92,0.0,43.78,0,-0.9326545075388223,0.3607707992167836,0.0
2010-10-24,0.31,25.73,29.62,22.89,86.16,1.77,86,0.0,28.439999999999998,0,-0.9263239682514949,0.3767278936351853,0.0
2010-10-25,0.0,25.39,28.6,23.11,85.72,1.33,80,0.0,17.9,0,-0.9197204370389466,0.3925739646141719,0.0
2010-10-26,0.0,26.98,32.47,22.63,76.54,1.67,80,0.0,16.04,0,-0.9128458599921356,0.40830434224389334,0.0
2010-10-27,0.0,26.35,31.63,21.97,77.43,1.93,80,0.0,3.5499999999999985,0,-0.9057022630804715,0.42391439070986053,0.0
2010-10-28,0.01,25.58,31.66,20.45,74.53,1.95,80,0.0,0.31999999999999823,0,-0.898291751554753,0.4393995096591413,0.0
2010-10-29,0.0,25.48,31.58,20.38,74.75,2.13,80,0.0,0.009999999999998224,0,-0.8906165093267405,0.4547551355561054,0.0
2010-10-30,0.0,25.06,31.29,20.16,76.01,2.63,80,0.0,0.009999999999998224,0,-0.8826787983255476,0.46997674302731957,0.0
2010-10-31,0.0,24.62,31.14,19.97,74.35,2.69,80,0.0,0.009999999999998224,0,-0.8744809578310401,0.4850598461951956,0.0
2010-11-01,0.0,23.75,30.38,19.19,73.82,2.69,80,0.0,0.009999999999998224,0,-0.8660254037844386,0.5000000000000001,0.0
2010-11-02,0.0,23.94,30.66,18.02,74.93,2.44,80,0.0,0.0,0,-0.8573146280763323,0.5147928015098308,0.0
2010-11-03,0.02,26.04,31.9,21.07,81.63,2.08,80,0.0,0.019999999999998224,0,-0.848351197812304,0.5294338912181851,0.0
2010-11-04,2.1,27.25,31.93,23.8,80.69,1.6,80,0.0,2.1199999999999983,0,-0.8391377545563939,0.5439189543287245,0.0
2010-11-05,6.4,26.28,30.05,23.8,85.61,1.27,80,0.0,8.52,0,-0.8296770135526191,0.5582437220268645,0.0
2010-11-06,1.5,26.24,29.81,23.67,85.02,0.92,80,0.0,10.02,0,-0.8199717629247775,0.5724039727378144,0.0
2010-11-07,0.0,24.69,30.02,20.77,75.94,2.48,80,0.0,10.02,0,-0.8100248628547756,0.5863955333706952,0.0
2010-11-08,0.76,25.38,30.63,20.85,82.87,2.77,80,0.0,10.76,0,-0.7998392447397199,0.6002142805483676,0.0
2010-11-09,4.21,26.57,30.95,24.17,86.45,2.76,80,0.0,12.87,0,-0.7894179103280197,0.613856141822612,0.0
2010-11-10,0.33,26.58,31.24,22.72,85.44,1.74,80,0.0,6.799999999999998,0,-0.7787639308347607,0.6273170968742937,0.0
2010-11-11,0.13,26.59,30.28,24.13,85.43,0.93,80,0.0,5.429999999999998,0,-0.7678804460366002,0.640593178698175,0.0
2010-11-12,0.05,25.83,28.94,23.81,86.43,0.81,80,0.0,5.479999999999998,0,-0.7567706633464628,0.6536804747720056,0.0
2010-11-13,1.76,26.28,30.75,22.84,86.65,1.16,80,0.0,6.479999999999999,0,-0.7454378568682999,0.6665751282095634,0.0
2010-11-14,2.84,27.03,31.56,23.25,83.77,1.15,80,0.0,5.109999999999998,0,-0.7338853664321989,0.6792733388972934,0.0
2010-11-15,13.05,26.41,29.31,24.16,85.52,1.26,80,0.0019185591229443967,17.83,0,-0.7221165966101161,0.6917713646142221,0.0
2010-11-16,1.76,25.98,29.71,23.15,82.58,1.61,80,0.0,19.46,0,-0.7101350157125358,0.7040655221348057,0.0
2010-11-17,0.94,26.22,31.3,22.23,77.49,2.05,80,0.0,20.349999999999998,0,-0.6979441547663436,0.7161521883143933,0.0
2010-11-18,0.22,26.6,31.38,22.75,78.7,1.65,80,0.0,18.81,0,-0.6855476064742156,0.7280278011569846,0.0
2010-11-19,0.34,26.62,30.63,23.83,81.02,1.3,80,0.0,16.31,0,-0.6729490241558331,0.7396888608649665,0.0
2010-11-20,1.06,26.01,29.85,23.28,83.93,1.02,80,0.0,4.3199999999999985,0,-0.6601521206712321,0.7511319308705195,0.0
2010-11-21,10.03,24.45,26.66,22.57,89.53,1.02,80,0.0,12.589999999999998,0,-0.6471606673266065,0.7623536388483899,0.0
2010-11-22,4.04,24.85,28.56,22.12,83.68,1.24,80,0.0,15.689999999999998,0,-0.6339784927628872,0.7733506777097294,0.0
2010-11-23,9.11,25.11,29.07,22.57,86.58,2.32,80,0.0,24.58,0,-0.6206094818274227,0.7841198065767104,0.0
2010-11-24,4.69,24.73,27.92,22.77,88.97,1.89,80,0.0,28.929999999999996,0,-0.607057574429101,0.7946578517376245,0.0
2010-11-25,0.34,25.22,30.1,21.8,86.17,1.51,80,0.0,28.209999999999997,0,-0.5933267643772321,0.8049617075821959,0.0
2010-11-26,0.0,25.67,30.71,22.61,84.49,1.41,80,0.0,18.179999999999996,0,-0.5794210982045647,0.8150283375168107,0.0
2010-11-27,0.0,26.0,30.56,22.76,81.54,1.21,80,0.0,14.139999999999999,0,-0.5653446739747432,0.8248547748594242,0.0
2010-11-28,0.0,25.56,30.84,21.04,75.81,1.63,80,0.0,5.0299999999999985,0,-0.5511016400745998,0.8344381237138475,0.0
2010-11-29,0.0,24.81,31.19,19.37,74.42,1.9,80,0.0,0.33999999999999825,0,-0.5366961939916011,0.8437755598231853,0.0
2010-11-30,0.0,25.42,31.27,20.78,74.82,1.83,80,0.0,0.0,0,-0.5221325810768248,0.8528643314021598,0.0
2010-12-01,0.0,24.95,30.64,20.24,76.77,1.64,80,0.0,0.0,0,-0.5074150932938463,0.8617017599480677,0.0
2010-12-02,0.0,24.99,30.8,20.03,75.45,1.17,80,0.0,0.0,0,-0.4925480679538645,0.8702852410301551,0.0
2010-12-03,0.0,25.2,30.94,20.73,75.05,1.81,80,0.0,0.0,0,-0.47753588643748845,0.8786122450571482,0.0
2010-12-04,0.0,24.89,30.39,20.62,76.34,1.84,80,0.0,0.0,0,-0.4623829729035152,0.8866803180227398,0.0
2010-12-05,0.0,24.69,30.19,20.3,74.19,2.04,80,0.0,0.0,0,-0.44709379298511437,0.8944870822287954,0.0
2010-12-06,0.0,22.47,28.44,18.31,70.8,2.87,80,0.0,0.0,0,-0.43167285247378356,0.9020302369860709,0.0
2010-12-07,0.0,22.05,28.44,16.46,72.89,2.45,80,0.0,0.0,0,-0.4161246959914751,0.9093075592922355,0.0
2010-12-08,0.0,23.89,29.62,19.7,80.74,2.12,80,0.0,0.0,0,-0.4004539056512665,0.9163169044870048,0.0
2010-12-09,0.0,23.43,29.39,19.53,80.94,1.44,80,0.0,0.0,0,-0.3846650997070013,0.923056206884176,0.0
2010-12-10,0.0,21.09,26.12,17.91,75.84,1.66,80,0.0,0.0,0,-0.3687629311922604,0.9295234803804002,0.0
2010-12-11,0.0,20.24,25.17,15.7,73.89,1.32,80,0.0,0.0,0,-0.3527520865490943,0.9357168190404939,0.0
2010-12-12,0.0,19.7,23.94,16.73,73.67,1.22,80,0.0,0.0,0,-0.3366372842469107,0.9416343976591258,0.0
2010-12-13,0.0,18.94,24.81,13.81,75.17,1.5,80,0.0,0.0,0,-0.3204232733919109,0.947274472298717,0.0
2010-12-14,0.0,20.39,28.52,14.08,71.14,1.72,80,0.0,0.0,0,-0.30411483232751857,0.9526353808033823,0.0
2010-12-15,0.0,21.36,29.12,15.06,67.97,2.31,80,0.0,0.0,0,-0.28771676722616696,0.9577155432887803,0.0
2010-12-16,0.0,21.2,28.32,15.27,63.62,2.05,80,0.0,0.0,0,-0.27123391067291097,0.9625134626077079,0.0
2010-12-17,0.0,20.75,28.28,14.2,61.24,1.69,80,0.0,0.0,0,-0.25467112024122895,0.9670277247913203,0.0
2010-12-18,0.0,20.23,28.58,13.8,60.04,2.35,80,0.0,0.0,0,-0.23803327706148678,0.9712569994658311,0.0
2010-12-19,0.0,19.73,28.43,13.35,60.18,3.3,80,0.0,0.0,0,-0.22132528438243296,0.9752000402445824,0.0
2010-12-20,0.0,19.58,28.39,12.51,58.64,2.82,80,0.0,0.0,0,-0.2045520661262005,0.9788556850953579,0.0
2010-12-21,0.0,20.68,29.23,13.71,57.62,2.54,80,0.0,0.0,0,-0.1877185654371994,0.9822228566828405,0.0
2010-12-22,0.0,20.03,27.82,13.32,60.89,1.58,80,0.0,0.0,0,-0.17082974322534408,0.985300562686109,0.0
2010-12-23,0.0,19.8,26.23,14.38,68.33,1.4,80,0.0,0.0,0,-0.1538905767040627,0.9880878960910771,0.0
2010-12-24,0.0,19.9,27.41,14.5,72.32,1.41,80,0.0,0.0,0,-0.1369060579234754,0.9905840354577969,0.0
2010-12-25,0.0,20.84,29.14,14.4,66.61,1.39,80,0.0,0.0,0,-0.1198811922992275,0.99278824516254,0.0
2010-12-26,0.0,20.8,27.87,14.7,68.49,1.6,80,0.0,0.0,0,-0.1028209971373608,0.9946998756145891,0.0
2010-12-27,0.0,21.77,28.3,16.22,74.96,1.46,80,0.0,0.0,0,-0.08573050015569487,0.9963183634476755,0.0
2010-12-28,0.0,22.07,28.08,17.18,76.25,1.7,80,0.0,0.0,0,-0.06861473800213468,0.9976432316860063,0.0
2010-12-29,0.0,21.89,28.1,18.1,75.84,1.73,80,0.0,0.0,0,-0.05147875477034641,0.9986740898848305,0.0
2010-12-30,0.0,20.86,26.87,16.81,78.06,1.98,80,0.0,0.0,0,-0.034327600513243496,0.9994106342455052,0.0
2010-12-31,0.0,18.93,25.5,13.96,68.34,2.41,80,0.0,0.0,0,-0.017166329754707492,0.9998526477050269,0.0
2011-01-01,0.0,18.71,26.24,11.45,69.8,1.58,80,0.0,0.0,0,0.01716632975470737,0.9998526477050269,0.0
2011-01-02,0.0,21.61,28.93,15.88,76.71,2.1,80,0.0,0.0,0,0.034327600513243496,0.9994106342455052,0.0
2011-01-03,0.0,23.06,29.84,17.72,74.66,2.4,80,0.0,0.0,0,0.05147875477034653,0.9986740898848305,0.0
2011-01-04,0.0,23.44,30.12,17.84,71.42,2.53,80,0.0,0.0,0,0.06861473800213404,0.9976432316860063,0.0
2011-01-05,0.0,23.38,30.31,18.27,68.84,1.82,80,0.0,0.0,0,0.08573050015569435,0.9963183634476755,0.0
2011-01-06,0.0,21.94,29.54,16.42,63.27,2.78,80,0.0,0.0,0,0.1028209971373604,0.9946998756145891,0.0
2011-01-07,0.0,20.32,29.38,13.68,51.32,2.96,80,0.0,0.0,0,0.11988119229922722,0.99278824516254,0.0
2011-01-08,0.0,20.03,29.76,13.3,55.79,2.28,80,0.0,0.0,0,0.13690605792347524,0.990584035457797,0.0
2011-01-09,0.0,21.01,30.65,13.41,55.23,1.88,80,0.0,0.0,0,0.15389057670406178,0.9880878960910772,0.0
2011-01-10,0.0,21.6,30.93,14.39,51.81,2.56,80,0.0,0.0,0,0.17082974322534417,0.985300562686109,0.0
2011-01-11,0.0,20.89,30.49,13.72,55.16,1.93,80,0.0,0.0,0,0.1877185654371987,0.9822228566828407,0.0
2011-01-12,0.0,21.08,31.09,13.74,57.95,1.73,80,0.0,0.0,0,0.2045520661262008,0.9788556850953578,0.0
2011-01-13,0.0,21.39,30.36,14.57,57.47,1.76,80,0.0,0.0,0,0.22132528438243257,0.9752000402445825,0.0
2011-01-14,0.0,21.4,30.27,15.09,56.92,1.59,80,0.0,0.0,0,0.2380332770614856,0.9712569994658314,0.0
2011-01-15,0.0,20.92,30.05,14.49,61.1,1.98,80,0.0,0.0,0,0.2546711202412287,0.9670277247913204,0.0
2011-01-16,0.0,20.87,30.69,13.6,58.29,1.93,80,0.0,0.0,0,0.27123391067291003,0.9625134626077081,0.0
2011-01-17,0.0,21.44,31.24,14.59,55.05,2.06,80,0.0,0.0,0,0.287716767226167,0.9577155432887803,0.0
2011-01-18,0.0,22.04,31.65,15.92,49.3,1.65,80,0.0,0.0,0,0.30411483232751785,0.9526353808033825,0.0
2011-01-19,0.0,21.8,32.08,14.15,53.31,2.1,80,0.0,0.0,0,0.3204232733919111,0.9472744722987169,0.0
2011-01-20,0.0,22.86,33.3,15.52,52.01,2.0,80,0.0,0.0,0,0.33663728424691025,0.9416343976591259,0.0
2011-01-21,0.0,22.66,33.11,15.36,47.97,2.34,80,0.0,0.0,0,0.3527520865490948,0.9357168190404936,0.0
2011-01-22,0.0,22.41,32.91,14.52,50.44,1.86,80,0.0,0.0,0,0.3687629311922601,0.9295234803804003,0.0
2011-01-23,0.0,22.49,32.95,15.03,50.7,1.75,80,0.0,0.0,0,0.3846650997070012,0.9230562068841761,0.0
2011-01-24,0.0,22.7,33.14,15.25,51.02,1.86,80,0.0,0.0,0,0.40045390565126643,0.9163169044870048,0.0
2011-01-25,0.0,22.72,32.81,15.59,50.71,2.06,80,0.0,0.0,0,0.41612469599147445,0.9093075592922358,0.0
2011-01-26,0.0,23.0,33.31,15.09,51.63,2.15,80,0.0,0.0,0,0.43167285247378384,0.9020302369860707,0.0
2011-01-27,0.0,23.28,32.66,16.78,54.87,2.46,80,0.0,0.0,0,0.44709379298511387,0.8944870822287956,0.0
2011-01-28,0.0,23.18,32.32,16.84,54.88,1.96,80,0.0,0.0,0,0.4623829729035149,0.88668031802274,0.0
2011-01-29,0.0,22.61,32.0,16.01,51.16,1.75,80,0.0,0.0,0,0.47753588643748823,0.8786122450571483,0.0
2011-01-30,0.0,22.55,32.69,15.1,51.63,2.04,80,0.0,0.0,0,0.4925480679538643,0.8702852410301553,0.0
2011-01-31,0.0,23.58,34.11,16.03,51.23,2.34,80,0.0,0.0,0,0.5074150932938455,0.8617017599480682,0.0
2011-02-01,0.0,24.41,33.82,17.6,51.93,1.79,80,0.0,0.0,0,0.5221325810768248,0.8528643314021597,0.0
2011-02-02,0.0,25.01,34.73,17.75,51.37,1.7,80,0.0,0.0,0,0.5366961939916004,0.8437755598231856,0.0
2011-02-03,0.0,25.03,34.87,18.01,48.78,2.31,80,0.0,0.0,0,0.5511016400746002,0.8344381237138473,0.0
2011-02-04,0.0,24.74,34.42,18.02,50.39,2.21,80,0.0,0.0,0,0.5653446739747429,0.8248547748594244,0.0
2011-02-05,0.0,24.77,35.24,17.18,45.8,1.99,80,0.0,0.0,0,0.5794210982045637,0.8150283375168114,0.0
2011-02-06,0.0,24.36,34.87,17.18,47.69,2.21,80,0.0,0.0,0,0.593326764377232,0.8049617075821959,0.0
2011-02-07,0.0,23.8,33.3,17.33,53.84,2.15,80,0.0,0.0,0,0.6070575744291002,0.7946578517376252,0.0
2011-02-08,0.0,23.33,32.95,16.53,56.18,2.01,80,0.0,0.0,0,0.6206094818274227,0.7841198065767105,0.0
2011-02-09,0.0,23.01,32.72,15.99,56.86,1.83,80,0.0,0.0,0,0.6339784927628866,0.7733506777097299,0.0
2011-02-10,0.0,24.2,34.64,16.57,52.98,1.69,80,0.0,0.0,0,0.647160667326606,0.7623536388483904,0.0
2011-02-11,0.0,25.05,34.72,17.82,50.78,1.57,80,0.0,0.0,0,0.6601521206712317,0.7511319308705199,0.0
2011-02-12,0.0,25.17,35.03,17.91,48.96,1.58,80,0.0,0.0,0,0.6729490241558329,0.7396888608649669,0.0
2011-02-13,0.0,24.86,33.3,19.86,50.71,1.62,80,0.0,0.0,0,0.6855476064742154,0.7280278011569848,0.0
2011-02-14,0.0,24.2,32.85,17.9,58.07,1.75,80,0.0,0.0,0,0.6979441547663435,0.7161521883143933,0.0
2011-02-15,0.0,23.02,29.82,17.23,72.25,1.96,80,0.0,0.0,0,0.7101350157125358,0.7040655221348057,0.0
2011-02-16,0.0,22.77,28.12,18.57,69.82,2.03,80,0.0,0.0,0,0.7221165966101162,0.691771364614222,0.0
2011-02-17,0.0,22.29,30.32,15.87,58.34,1.96,80,0.0,0.0,0,0.733885366432199,0.6792733388972931,0.0
